ID;BJD;RV;e_RV
61 Vir     ;2455706.73221;     3.11; 1.03
61 Vir     ;2455707.72854;     1.71; 1.12
61 Vir     ;2455707.72913;    -0.02; 1.05
61 Vir     ;2455707.72975;    -5.79; 1.08
61 Vir     ;2455719.92637;     6.74; 1.05
61 Vir     ;2455719.92704;     2.13; 1.11
61 Vir     ;2455719.92769;     3.07; 1.08
61 Vir     ;2455719.92832;     2.12; 1.13
61 Vir     ;2455719.92896;     3.74; 1.11
61 Vir     ;2455719.92962;     3.22; 1.04
61 Vir     ;2455720.79898;     1.13; 1.08
61 Vir     ;2455720.79993;     1.37; 1.06
61 Vir     ;2455720.80072;     3.99; 1.19
61 Vir     ;2455720.80149;     1.74; 1.09
61 Vir     ;2455720.80247;     2.60; 1.10
61 Vir     ;2455720.80322;    -1.67; 1.02
61 Vir     ;2455721.86289;     2.88; 1.10
61 Vir     ;2455721.86528;     4.23; 1.07
61 Vir     ;2455721.86657;     7.66; 1.10
61 Vir     ;2455721.86789;     6.13; 1.06
61 Vir     ;2455721.86955;     9.44; 1.10
61 Vir     ;2455731.73356;    -4.24; 1.07
61 Vir     ;2455731.73440;    -5.32; 1.14
61 Vir     ;2455731.73522;    -5.95; 1.08
61 Vir     ;2455733.73749;    -5.34; 0.99
61 Vir     ;2455733.73809;    -6.87; 1.01
61 Vir     ;2455733.73869;    -5.55; 1.00
61 Vir     ;2455749.83295;    -0.13; 0.96
61 Vir     ;2455749.83368;    -0.96; 0.90
61 Vir     ;2455749.83447;    -4.72; 0.99
61 Vir     ;2455749.83527;     0.00; 0.97
61 Vir     ;2455749.83606;    -3.37; 1.00
61 Vir     ;2455749.83694;    -1.78; 0.98
61 Vir     ;2455750.82008;    -0.36; 0.95
61 Vir     ;2455750.82108;    -1.89; 1.03
61 Vir     ;2455750.82227;    -0.22; 0.95
61 Vir     ;2455750.82330;    -2.99; 0.96
61 Vir     ;2455762.74751;    -4.79; 1.10
61 Vir     ;2455762.74811;    -3.52; 1.15
61 Vir     ;2455762.74874;    -9.22; 0.92
61 Vir     ;2455905.17381;     2.97; 1.03
61 Vir     ;2455993.04694;    -1.11; 1.18
61 Vir     ;2455993.04797;     0.93; 1.26
61 Vir     ;2455993.04911;     0.38; 1.17
61 Vir     ;2456328.13366;    -1.87; 3.41
61 Vir     ;2456328.13425;    -0.14; 3.57
61 Vir     ;2456328.13484;    -2.61; 3.14
61 Vir     ;2456637.17431;    -1.36; 1.14
61 Vir     ;2456637.17488;     4.77; 1.18
61 Vir     ;2456637.17549;     0.62; 1.22
61 Vir     ;2456675.18362;    -8.90; 3.29
61 Vir     ;2456675.18420;    -7.72; 3.46
61 Vir     ;2456675.18480;    -9.08; 3.65
61 Vir     ;2456709.10696;    -2.27; 3.15
61 Vir     ;2456709.10757;     3.87; 3.40
61 Vir     ;2456709.10814;     1.37; 3.54
61 Vir     ;2456828.76719;    -6.63; 1.08
61 Vir     ;2456828.76777;    -7.22; 1.06
61 Vir     ;2456828.76836;    -5.30; 1.10
61 Vir     ;2456829.73706;    -0.64; 1.05
61 Vir     ;2456829.73764;     3.80; 1.06
61 Vir     ;2456829.73824;     2.26; 1.08
61 Vir     ;2449770.06000;    12.21; 4.50
61 Vir     ;2449770.06543;    16.22; 2.56
61 Vir     ;2449770.07031;    15.46; 2.40
61 Vir     ;2449770.07617;    10.45; 2.60
61 Vir     ;2449793.91992;    -1.02; 2.27
61 Vir     ;2449793.92773;    -2.08; 1.94
61 Vir     ;2449881.72949;    10.72; 2.98
61 Vir     ;2449881.73731;     0.40; 2.11
61 Vir     ;2449881.74609;     3.35; 1.92
61 Vir     ;2449881.75781;     9.82; 2.22
61 Vir     ;2450180.75586;     6.24; 2.02
61 Vir     ;2450201.76953;     6.15; 2.75
61 Vir     ;2450201.79199;     7.43; 2.71
61 Vir     ;2450502.96387;    11.17; 2.41
61 Vir     ;2450613.68750;    11.06; 2.46
61 Vir     ;2450794.05176;    16.92; 3.48
61 Vir     ;2450979.75879;     6.99; 3.23
61 Vir     ;2451005.70215;    -2.73; 3.44
61 Vir     ;2451206.97168;    15.02; 2.51
61 Vir     ;2451303.81543;    13.64; 2.59
61 Vir     ;2451305.75781;    11.47; 2.72
61 Vir     ;2451533.08887;     6.66; 2.78
61 Vir     ;2451543.08301;     0.92; 2.97
61 Vir     ;2451544.09473;     2.54; 3.82
61 Vir     ;2451547.08789;    -6.06; 4.41
61 Vir     ;2451572.03906;     2.26; 4.01
61 Vir     ;2451627.87793;    12.83; 2.91
61 Vir     ;2451652.84375;    -6.72; 5.13
61 Vir     ;2451653.81543;    -7.00; 3.22
61 Vir     ;2451654.81934;    -4.43; 3.93
61 Vir     ;2451655.84375;    18.29; 7.10
61 Vir     ;2451656.78711;    -6.63; 4.87
61 Vir     ;2451682.76269;   -12.59; 4.95
61 Vir     ;2451683.76856;    21.69; 3.90
61 Vir     ;2451684.79394;    -0.29; 3.96
61 Vir     ;2451685.81445;     8.05; 3.44
61 Vir     ;2451706.73340;    23.59; 3.72
61 Vir     ;2451896.10059;     3.08; 3.05
61 Vir     ;2451897.08301;    -0.02; 2.35
61 Vir     ;2451900.03027;     7.81; 3.10
61 Vir     ;2451902.07519;     8.55; 3.28
61 Vir     ;2451930.03613;     5.81; 4.06
61 Vir     ;2451932.01172;     5.23; 2.80
61 Vir     ;2451949.03711;     2.08; 4.47
61 Vir     ;2451990.87891;   -11.90; 3.45
61 Vir     ;2451991.87695;    -4.95; 3.70
61 Vir     ;2452011.89160;     4.71; 4.41
61 Vir     ;2452012.85254;     7.94; 3.72
61 Vir     ;2452013.85938;    -2.28; 3.16
61 Vir     ;2452014.81152;     1.06; 3.19
61 Vir     ;2452015.85156;    -2.73; 3.68
61 Vir     ;2452032.76758;    15.66; 2.99
61 Vir     ;2452042.75879;     8.69; 2.58
61 Vir     ;2452042.76856;     9.98; 2.55
61 Vir     ;2452043.77441;     7.77; 2.64
61 Vir     ;2452044.77148;    13.36; 3.65
61 Vir     ;2452046.81250;    13.14; 3.35
61 Vir     ;2452047.78906;    10.12; 3.00
61 Vir     ;2452048.78809;    16.10; 3.15
61 Vir     ;2452307.91406;     1.56; 3.50
61 Vir     ;2452388.79688;    -9.55; 2.22
61 Vir     ;2452388.82422;    -6.81; 2.25
61 Vir     ;2452427.75195;    20.94; 3.85
61 Vir     ;2452427.75781;    12.09; 3.33
61 Vir     ;2452428.72070;    -8.86; 2.21
61 Vir     ;2452705.95117;    -6.75; 2.32
61 Vir     ;2452705.97363;    -0.13; 2.54
61 Vir     ;2452722.94043;    -5.16; 2.72
61 Vir     ;2452722.95898;    -3.12; 3.11
61 Vir     ;2452737.83496;    -0.15; 2.34
61 Vir     ;2452737.85742;    -0.46; 2.11
61 Vir     ;2453069.87012;   -14.73; 2.20
61 Vir     ;2453080.87109;   -13.69; 2.22
61 Vir     ;2453080.89356;   -12.11; 2.38
61 Vir     ;2453119.87500;    -1.45; 3.97
61 Vir     ;2453119.89453;    -6.39; 3.58
61 Vir     ;2453131.76367;    13.12; 3.33
61 Vir     ;2453131.77832;    -1.39; 2.85
61 Vir     ;2453156.74512;     5.81; 2.48
61 Vir     ;2453361.08763;     3.09; 2.29
61 Vir     ;2453363.06760;    -1.04; 2.36
61 Vir     ;2453363.07679;   -11.68; 2.21
61 Vir     ;2453390.07583;     0.92; 2.25
61 Vir     ;2453390.07917;     3.16; 2.18
61 Vir     ;2453390.99488;     4.04; 2.16
61 Vir     ;2453390.99884;     0.91; 2.16
61 Vir     ;2453392.03863;     4.47; 2.25
61 Vir     ;2453392.04235;     4.34; 2.11
61 Vir     ;2453403.01639;   -12.80; 2.09
61 Vir     ;2453403.03127;   -11.52; 2.09
61 Vir     ;2453405.04743;   -16.39; 2.07
61 Vir     ;2453405.06822;    -9.60; 2.12
61 Vir     ;2453407.03905;    -7.16; 3.10
61 Vir     ;2453437.96435;    -3.68; 2.25
61 Vir     ;2453437.98571;    -5.88; 2.37
61 Vir     ;2453438.00550;     3.56; 2.78
61 Vir     ;2453439.94369;   -11.57; 2.51
61 Vir     ;2453439.96352;   -13.31; 2.55
61 Vir     ;2453440.84640;    -7.91; 2.65
61 Vir     ;2453440.86437;   -10.31; 2.59
61 Vir     ;2453441.93771;    -2.25; 2.38
61 Vir     ;2453441.96040;    -2.07; 2.35
61 Vir     ;2453475.78241;    -3.88; 2.32
61 Vir     ;2453475.80336;    -2.83; 2.24
61 Vir     ;2453476.76129;    -6.20; 2.38
61 Vir     ;2453476.77690;    -7.72; 2.21
61 Vir     ;2453477.77927;    -6.06; 2.34
61 Vir     ;2453477.79488;   -11.58; 2.31
61 Vir     ;2453478.80646;    -8.49; 2.49
61 Vir     ;2453478.82468;    -1.40; 2.28
61 Vir     ;2453479.81976;    -2.89; 2.33
61 Vir     ;2453479.83540;    -3.33; 2.42
61 Vir     ;2453512.75643;    16.71; 2.46
61 Vir     ;2453512.77203;    12.00; 2.21
61 Vir     ;2453523.75019;    -0.30; 2.35
61 Vir     ;2453523.76786;    -1.87; 2.32
61 Vir     ;2453566.71034;   -11.58; 2.87
61 Vir     ;2453745.06782;   -10.63; 1.97
61 Vir     ;2453745.07442;    -7.76; 1.91
61 Vir     ;2453773.98150;   -14.28; 2.42
61 Vir     ;2453773.98715;    -7.75; 2.38
61 Vir     ;2453868.76030;    -7.46; 2.36
61 Vir     ;2454134.02268;    -9.31; 1.98
61 Vir     ;2454134.02671;   -14.08; 1.95
61 Vir     ;2454165.96015;    -5.90; 2.29
61 Vir     ;2454165.96340;    -5.18; 2.32
61 Vir     ;2454196.84686;     0.32; 2.37
61 Vir     ;2454196.85101;     3.04; 2.40
61 Vir     ;2454219.83504;     3.38; 2.33
61 Vir     ;2454219.83931;    -5.44; 2.19
61 Vir     ;2454255.79895;     7.72; 2.61
61 Vir     ;2454255.80350;    10.16; 2.76
61 Vir     ;2454462.05580;     2.51; 2.13
61 Vir     ;2454462.06616;    -1.72; 1.85
61 Vir     ;2454548.86995;   -18.63; 2.37
61 Vir     ;2454548.87437;   -11.02; 2.54
61 Vir     ;2454845.05325;    16.52; 2.91
61 Vir     ;2454845.05645;    20.93; 2.96
61 Vir     ;2454845.05975;    12.49; 3.10
61 Vir     ;2455229.04255;     2.50; 3.61
61 Vir     ;2455229.04633;     6.36; 3.35
61 Vir     ;2455312.79053;     5.66; 1.98
61 Vir     ;2455312.79309;     4.10; 1.94
GJ 15A     ;2450461.77113;     4.35; 1.06
GJ 15A     ;2450716.03838;     5.42; 1.04
GJ 15A     ;2451044.03918;     7.94; 1.14
GJ 15A     ;2451044.04329;     6.06; 1.14
GJ 15A     ;2451071.01567;     0.71; 1.13
GJ 15A     ;2451173.80758;     2.79; 1.88
GJ 15A     ;2451368.04395;     2.50; 1.07
GJ 15A     ;2451412.00051;     7.74; 1.15
GJ 15A     ;2451438.83506;     7.80; 1.13
GJ 15A     ;2451552.75997;     0.33; 1.13
GJ 15A     ;2451704.12495;     6.09; 1.11
GJ 15A     ;2451882.73441;     3.28; 2.60
GJ 15A     ;2452063.12014;     3.43; 1.31
GJ 15A     ;2452097.04192;     3.27; 1.44
GJ 15A     ;2452099.08799;     4.75; 1.21
GJ 15A     ;2452129.01691;     3.15; 1.26
GJ 15A     ;2452133.09619;     8.08; 1.31
GJ 15A     ;2452487.96446;     1.02; 1.27
GJ 15A     ;2452535.95822;     3.03; 1.32
GJ 15A     ;2452574.86983;     7.08; 1.38
GJ 15A     ;2452600.85907;     3.65; 2.61
GJ 15A     ;2452829.10405;     3.02; 1.35
GJ 15A     ;2452924.89439;     2.14; 1.19
GJ 15A     ;2453238.98277;     6.98; 1.02
GJ 15A     ;2453302.80391;     0.46; 0.97
GJ 15A     ;2453338.81208;     2.27; 1.25
GJ 15A     ;2453547.11094;     5.72; 0.99
GJ 15A     ;2453547.11450;     5.63; 0.90
GJ 15A     ;2453548.11449;     4.02; 1.02
GJ 15A     ;2453549.12697;     4.97; 0.86
GJ 15A     ;2453549.13054;     6.24; 0.85
GJ 15A     ;2453550.11970;     5.29; 0.95
GJ 15A     ;2453550.12331;     7.91; 0.96
GJ 15A     ;2453551.09887;     4.53; 0.80
GJ 15A     ;2453551.10240;     4.07; 0.85
GJ 15A     ;2453552.06795;     2.86; 0.88
GJ 15A     ;2453552.07135;     2.33; 0.88
GJ 15A     ;2453571.07705;     1.88; 0.76
GJ 15A     ;2453571.08172;     3.17; 0.81
GJ 15A     ;2453723.72272;    -0.50; 1.04
GJ 15A     ;2453723.72854;    -0.19; 0.95
GJ 15A     ;2453928.01867;     2.86; 0.83
GJ 15A     ;2453928.02206;     2.10; 0.80
GJ 15A     ;2453981.93922;     2.13; 0.84
GJ 15A     ;2453981.94234;     1.81; 0.99
GJ 15A     ;2454085.85097;    -1.33; 1.06
GJ 15A     ;2454085.85751;    -2.05; 1.26
GJ 15A     ;2454398.90264;    -1.21; 1.17
GJ 15A     ;2454429.88240;     2.55; 1.09
GJ 15A     ;2454490.72768;     2.88; 1.09
GJ 15A     ;2454491.73464;    -2.06; 1.06
GJ 15A     ;2454667.09115;    -0.42; 0.93
GJ 15A     ;2454667.99675;    -1.38; 0.90
GJ 15A     ;2454672.01917;     1.24; 1.11
GJ 15A     ;2454672.02700;     1.44; 1.16
GJ 15A     ;2454673.00424;    -0.54; 0.85
GJ 15A     ;2454673.00728;    -1.06; 0.89
GJ 15A     ;2454674.11984;     1.05; 0.93
GJ 15A     ;2454676.09508;    -2.85; 1.08
GJ 15A     ;2454676.09931;    -3.54; 1.05
GJ 15A     ;2454687.04483;     0.00; 1.02
GJ 15A     ;2454687.04991;    -2.42; 1.04
GJ 15A     ;2454689.13119;    -0.50; 1.16
GJ 15A     ;2454690.09869;     0.36; 1.07
GJ 15A     ;2454702.11871;     2.94; 1.02
GJ 15A     ;2454702.12179;     4.56; 0.98
GJ 15A     ;2454703.01976;     6.19; 0.96
GJ 15A     ;2454703.02287;     5.71; 1.08
GJ 15A     ;2454704.11929;     4.34; 0.92
GJ 15A     ;2454705.04543;     3.57; 0.98
GJ 15A     ;2454705.04856;     6.41; 0.98
GJ 15A     ;2454778.86564;    -1.17; 1.23
GJ 15A     ;2454807.88673;     4.58; 1.02
GJ 15A     ;2454819.88148;     2.23; 1.16
GJ 15A     ;2454819.88583;     2.35; 0.99
GJ 15A     ;2454821.80881;     0.03; 1.17
GJ 15A     ;2454821.81412;     1.65; 1.22
GJ 15A     ;2454822.83985;    -0.80; 1.12
GJ 15A     ;2454822.84322;     0.47; 1.09
GJ 15A     ;2455023.02544;    -2.46; 1.00
GJ 15A     ;2455023.02831;    -3.36; 0.91
GJ 15A     ;2455054.13360;    -0.15; 1.08
GJ 15A     ;2455134.90427;    -3.07; 1.06
GJ 15A     ;2455143.79940;    -2.56; 1.07
GJ 15A     ;2455166.86242;    -3.25; 1.07
GJ 15A     ;2455167.91282;    -3.10; 1.09
GJ 15A     ;2455167.91599;    -4.29; 1.09
GJ 15A     ;2455168.88044;    -2.68; 1.04
GJ 15A     ;2455200.84857;    -4.38; 1.08
GJ 15A     ;2455200.85317;    -4.49; 1.03
GJ 15A     ;2455201.78304;    -3.11; 0.97
GJ 15A     ;2455201.78612;    -3.74; 0.89
GJ 15A     ;2455259.72854;    -4.96; 1.11
GJ 15A     ;2455412.09164;     3.15; 0.97
GJ 15A     ;2455434.04912;     0.03; 0.96
GJ 15A     ;2455435.03304;    -0.49; 0.87
GJ 15A     ;2455436.05029;     1.31; 1.15
GJ 15A     ;2455437.07029;     0.64; 1.17
GJ 15A     ;2455463.06263;     1.88; 1.13
GJ 15A     ;2455463.06618;     1.46; 1.05
GJ 15A     ;2455470.06996;     3.13; 1.05
GJ 15A     ;2455490.02169;    -3.55; 1.26
GJ 15A     ;2455516.98728;     0.10; 1.07
GJ 15A     ;2455516.99073;     0.77; 1.02
GJ 15A     ;2455542.83341;     3.28; 1.11
GJ 15A     ;2455545.79392;    -0.66; 1.22
GJ 15A     ;2455548.89515;    -2.13; 1.02
GJ 15A     ;2455548.89918;    -3.17; 1.04
GJ 15A     ;2455611.72524;     0.92; 1.04
GJ 15A     ;2455613.72222;    -0.27; 1.13
GJ 15A     ;2455704.11393;    -4.58; 1.25
GJ 15A     ;2455705.12200;    -4.89; 1.12
GJ 15A     ;2455706.12223;    -4.88; 1.00
GJ 15A     ;2455723.10746;     3.94; 1.10
GJ 15A     ;2455723.10975;     5.66; 1.04
GJ 15A     ;2455723.11199;     5.04; 1.02
GJ 15A     ;2455726.12436;     3.06; 0.98
GJ 15A     ;2455726.12694;     3.61; 1.09
GJ 15A     ;2455726.12942;     4.86; 1.18
GJ 15A     ;2455727.10267;     0.20; 1.07
GJ 15A     ;2455727.10502;     1.36; 1.05
GJ 15A     ;2455727.10743;     0.15; 1.20
GJ 15A     ;2455729.07149;     1.64; 1.28
GJ 15A     ;2455729.07907;    -0.08; 1.42
GJ 15A     ;2455731.08840;     3.82; 0.94
GJ 15A     ;2455731.09036;     1.99; 0.89
GJ 15A     ;2455731.09242;     2.04; 0.98
GJ 15A     ;2455732.11390;     1.40; 1.32
GJ 15A     ;2455732.12060;    12.45; 1.68
GJ 15A     ;2455734.10230;     5.63; 0.96
GJ 15A     ;2455734.10451;     3.54; 1.06
GJ 15A     ;2455734.10661;     1.54; 1.11
GJ 15A     ;2455735.10534;     1.69; 1.10
GJ 15A     ;2455735.10762;     1.94; 1.06
GJ 15A     ;2455735.10991;     3.07; 1.02
GJ 15A     ;2455736.09119;     2.16; 1.15
GJ 15A     ;2455736.09357;     3.88; 1.13
GJ 15A     ;2455736.09576;     0.83; 1.05
GJ 15A     ;2455752.11999;    -5.91; 1.02
GJ 15A     ;2455752.12250;    -5.03; 1.15
GJ 15A     ;2455752.12486;    -5.54; 0.95
GJ 15A     ;2455753.01984;    -5.61; 1.17
GJ 15A     ;2455753.02700;    -4.92; 1.21
GJ 15A     ;2455753.03447;    -3.24; 1.08
GJ 15A     ;2455760.11847;    -2.07; 1.11
GJ 15A     ;2455760.12052;    -3.09; 1.10
GJ 15A     ;2455760.12272;    -1.73; 1.16
GJ 15A     ;2455761.11708;    -3.60; 1.14
GJ 15A     ;2455761.11891;    -2.92; 0.97
GJ 15A     ;2455761.12076;    -2.36; 0.97
GJ 15A     ;2455762.11958;    -3.16; 0.89
GJ 15A     ;2455762.12138;    -2.66; 0.93
GJ 15A     ;2455762.12316;    -2.99; 0.96
GJ 15A     ;2455770.10383;     3.36; 1.15
GJ 15A     ;2455770.11109;     2.89; 1.24
GJ 15A     ;2455770.11950;     1.63; 1.20
GJ 15A     ;2455770.94661;     2.75; 0.95
GJ 15A     ;2455770.94896;     3.36; 0.99
GJ 15A     ;2455770.95132;     4.56; 0.96
GJ 15A     ;2455782.09008;     2.88; 1.09
GJ 15A     ;2455782.09233;     4.31; 1.00
GJ 15A     ;2455782.09453;     2.29; 1.02
GJ 15A     ;2455783.09604;     2.87; 1.03
GJ 15A     ;2455783.09850;     1.44; 1.06
GJ 15A     ;2455783.10088;     2.43; 1.01
GJ 15A     ;2455786.11937;     0.73; 0.90
GJ 15A     ;2455786.12128;    -0.63; 1.09
GJ 15A     ;2455786.12315;     0.01; 1.07
GJ 15A     ;2455787.99192;     1.41; 1.14
GJ 15A     ;2455787.99539;     1.36; 1.03
GJ 15A     ;2455787.99823;    -2.23; 0.92
GJ 15A     ;2455789.09586;    -0.36; 1.03
GJ 15A     ;2455789.09773;    -1.64; 0.97
GJ 15A     ;2455789.09960;    -4.29; 1.09
GJ 15A     ;2455790.09455;    -0.03; 1.05
GJ 15A     ;2455790.09644;    -0.02; 1.05
GJ 15A     ;2455790.09832;    -0.38; 1.04
GJ 15A     ;2455791.11036;     0.35; 1.05
GJ 15A     ;2455791.11224;     2.86; 1.01
GJ 15A     ;2455791.11411;     2.19; 0.96
GJ 15A     ;2455792.08527;     2.17; 1.01
GJ 15A     ;2455792.08698;     3.80; 1.04
GJ 15A     ;2455792.08868;     3.73; 0.94
GJ 15A     ;2455793.08777;     0.06; 1.01
GJ 15A     ;2455793.08979;    -0.65; 0.97
GJ 15A     ;2455793.09179;    -1.66; 1.02
GJ 15A     ;2455794.12646;     1.73; 0.96
GJ 15A     ;2455794.12840;     1.39; 0.92
GJ 15A     ;2455794.13040;     0.22; 0.95
GJ 15A     ;2455795.10450;    -1.81; 1.14
GJ 15A     ;2455795.10686;     0.55; 1.08
GJ 15A     ;2455795.10904;    -2.03; 0.98
GJ 15A     ;2455796.09542;    -1.76; 1.08
GJ 15A     ;2455796.09740;    -1.98; 1.01
GJ 15A     ;2455796.09938;    -2.32; 1.05
GJ 15A     ;2455797.11323;    -1.02; 1.10
GJ 15A     ;2455797.11540;    -3.99; 1.16
GJ 15A     ;2455797.11760;    -3.72; 1.10
GJ 15A     ;2455798.09969;    -3.30; 1.05
GJ 15A     ;2455798.10179;    -3.74; 1.09
GJ 15A     ;2455798.10390;    -2.66; 1.03
GJ 15A     ;2455799.07898;    -1.15; 1.09
GJ 15A     ;2455799.08082;    -2.77; 1.10
GJ 15A     ;2455799.08265;    -4.05; 0.99
GJ 15A     ;2455806.83031;    -1.54; 1.11
GJ 15A     ;2455806.83714;    -0.82; 1.27
GJ 15A     ;2455806.84327;    -2.83; 1.29
GJ 15A     ;2455808.05588;     1.69; 1.10
GJ 15A     ;2455808.05918;     0.51; 1.21
GJ 15A     ;2455808.06219;     0.60; 1.06
GJ 15A     ;2455809.02944;     1.34; 1.17
GJ 15A     ;2455809.03174;     3.83; 1.19
GJ 15A     ;2455809.03399;     1.86; 1.18
GJ 15A     ;2455810.08045;     2.23; 1.05
GJ 15A     ;2455810.08215;     1.44; 1.08
GJ 15A     ;2455810.08385;     0.33; 0.97
GJ 15A     ;2455811.04336;    -0.59; 1.00
GJ 15A     ;2455811.04515;     1.14; 1.03
GJ 15A     ;2455811.04692;     0.83; 1.17
GJ 15A     ;2455812.05662;     1.52; 0.98
GJ 15A     ;2455812.05847;     2.20; 1.08
GJ 15A     ;2455812.06029;    -1.08; 0.88
GJ 15A     ;2455815.13727;     5.18; 1.14
GJ 15A     ;2455815.13933;     6.54; 1.13
GJ 15A     ;2455815.14137;     6.30; 1.16
GJ 15A     ;2455841.83727;    -6.55; 1.09
GJ 15A     ;2455841.84130;    -3.42; 1.03
GJ 15A     ;2455841.84501;    -4.49; 1.12
GJ 15A     ;2455842.83609;    -7.75; 1.14
GJ 15A     ;2455842.84042;    -6.90; 1.19
GJ 15A     ;2455842.84483;    -6.54; 1.34
GJ 15A     ;2455843.93010;    -1.98; 1.12
GJ 15A     ;2455843.93281;    -2.32; 1.05
GJ 15A     ;2455843.93582;    -5.65; 1.15
GJ 15A     ;2455850.93654;    -1.27; 1.06
GJ 15A     ;2455850.93862;     0.35; 1.16
GJ 15A     ;2455850.94073;     1.02; 1.25
GJ 15A     ;2455851.82416;    -1.72; 1.16
GJ 15A     ;2455851.82603;    -0.57; 1.04
GJ 15A     ;2455851.82785;    -0.97; 1.06
GJ 15A     ;2455870.92568;     1.15; 1.19
GJ 15A     ;2455870.92895;     0.78; 1.24
GJ 15A     ;2455870.93602;     0.11; 1.16
GJ 15A     ;2455877.89144;    -3.55; 1.13
GJ 15A     ;2455877.89346;    -2.68; 1.09
GJ 15A     ;2455877.89553;    -2.66; 1.14
GJ 15A     ;2455878.86276;    -3.74; 1.19
GJ 15A     ;2455878.86491;    -2.47; 1.11
GJ 15A     ;2455878.86703;    -0.85; 1.07
GJ 15A     ;2455879.93654;    -2.98; 1.05
GJ 15A     ;2455879.93860;    -4.92; 1.12
GJ 15A     ;2455879.94078;    -3.03; 1.11
GJ 15A     ;2455880.85242;    -2.97; 1.17
GJ 15A     ;2455880.85420;    -4.65; 1.15
GJ 15A     ;2455880.85601;    -4.39; 1.09
GJ 15A     ;2455901.90852;    -1.40; 1.09
GJ 15A     ;2455901.91057;    -2.32; 1.12
GJ 15A     ;2455901.91248;    -2.51; 1.05
GJ 15A     ;2455902.78854;     1.34; 1.81
GJ 15A     ;2455903.76112;     0.72; 0.94
GJ 15A     ;2455903.76289;     1.47; 1.01
GJ 15A     ;2455903.76471;    -0.87; 0.98
GJ 15A     ;2455904.81093;     2.50; 1.16
GJ 15A     ;2455904.81366;     0.21; 1.01
GJ 15A     ;2455904.81556;     1.02; 1.22
GJ 15A     ;2455910.78694;    -0.58; 0.90
GJ 15A     ;2455910.78992;    -0.87; 1.08
GJ 15A     ;2455928.72608;    -2.64; 1.03
GJ 15A     ;2455928.72779;    -0.21; 0.92
GJ 15A     ;2455928.72947;    -3.11; 1.09
GJ 15A     ;2455931.79548;    -1.10; 1.04
GJ 15A     ;2455931.79753;    -1.94; 1.09
GJ 15A     ;2455931.79957;    -1.90; 1.06
GJ 15A     ;2455960.72683;     1.57; 1.20
GJ 15A     ;2455960.72970;    -0.89; 1.19
GJ 15A     ;2455960.73301;    -2.49; 1.15
GJ 15A     ;2455970.77553;    -2.73; 1.18
GJ 15A     ;2455970.77942;    -4.62; 0.94
GJ 15A     ;2455992.71727;    -1.30; 1.46
GJ 15A     ;2455992.71887;     0.53; 1.50
GJ 15A     ;2455992.72064;    -2.01; 1.59
GJ 15A     ;2456080.12307;     0.12; 1.02
GJ 15A     ;2456080.12515;     0.20; 1.07
GJ 15A     ;2456080.12714;     1.93; 1.05
GJ 15A     ;2456112.11987;    -0.91; 1.00
GJ 15A     ;2456112.12183;    -5.32; 1.12
GJ 15A     ;2456112.12382;    -2.34; 1.03
GJ 15A     ;2456118.09974;    -2.92; 0.91
GJ 15A     ;2456118.10325;    -4.23; 1.03
GJ 15A     ;2456134.12254;     1.46; 1.12
GJ 15A     ;2456134.12441;    -3.32; 1.04
GJ 15A     ;2456134.12640;    -1.76; 1.16
GJ 15A     ;2456148.98792;    -1.37; 1.08
GJ 15A     ;2456148.99016;     0.00; 1.12
GJ 15A     ;2456148.99237;    -0.43; 1.00
GJ 15A     ;2456154.03384;    -1.54; 1.15
GJ 15A     ;2456154.03589;    -2.15; 1.06
GJ 15A     ;2456154.03806;    -2.33; 1.04
GJ 15A     ;2456166.09939;    -2.72; 1.08
GJ 15A     ;2456166.10134;    -2.65; 1.16
GJ 15A     ;2456166.10329;    -0.67; 0.98
GJ 15A     ;2456169.05669;     0.49; 1.08
GJ 15A     ;2456169.06039;     1.08; 1.05
GJ 15A     ;2456173.07583;    -4.29; 1.22
GJ 15A     ;2456173.07768;    -2.54; 1.22
GJ 15A     ;2456173.07950;    -3.05; 1.30
GJ 15A     ;2456193.03448;     0.30; 1.09
GJ 15A     ;2456193.03646;     3.18; 1.11
GJ 15A     ;2456193.03847;     2.69; 1.17
GJ 15A     ;2456196.00229;    -1.56; 1.08
GJ 15A     ;2456196.00417;    -1.70; 1.11
GJ 15A     ;2456196.00602;    -3.22; 1.19
GJ 15A     ;2456203.04260;    -1.81; 1.08
GJ 15A     ;2456203.04450;    -2.79; 1.09
GJ 15A     ;2456203.04657;    -0.22; 1.15
GJ 15A     ;2456208.96120;    -3.79; 1.15
GJ 15A     ;2456208.96324;    -0.88; 1.22
GJ 15A     ;2456208.96522;    -6.25; 1.13
GJ 15A     ;2456318.71988;    -1.43; 1.17
